LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
4718184.774176,2135302.818,9621,11,PG,1,100,3723
4718184.783813,2135312.455,9621,11,PG,1,100,3703
4718184.793449,2135322.091,9621,11,PG,1,100,3693
4718184.803086,2135331.727,9621,11,PG,1,100,3728
4718184.812722,2135341.364,9621,11,PG,1,100,3696
4718184.822359,2135351.000,9621,11,PG,1,100,3733
4718184.832803,2135361.444,9637,9,PG,1,100,3705
4718184.843248,2135371.889,9637,9,PG,1,100,3706
4718184.853692,2135382.333,9637,9,PG,1,100,3723
4718184.864137,2135392.778,9637,9,PG,1,100,3734
4718184.874581,2135403.222,9637,9,PG,1,100,3710
4718184.885026,2135413.667,9637,9,PG,1,100,3706
4718184.895471,2135424.111,9637,9,PG,1,100,3706
4718184.905915,2135434.556,9637,9,PG,1,100,3708
4718184.916360,2135445.000,9637,9,PG,1,100,3694
4718184.926960,2135455.600,9653,10,PG,1,100,3699
4718184.937560,2135466.200,9653,10,PG,1,100,3732
4718184.948160,2135476.800,9653,10,PG,1,100,3684
4718184.958760,2135487.400,9653,10,PG,1,100,3698
4718184.969360,2135498.000,9653,10,PG,1,100,3721
4718184.979960,2135508.600,9653,10,PG,1,100,3727
4718184.990560,2135519.200,9653,10,PG,1,100,3693
4718185.001161,2135529.800,9653,10,PG,1,100,3706
4718185.011761,2135540.400,9653,10,PG,1,100,3713
4718185.022361,2135551.000,9653,10,PG,1,100,3709
4718185.032088,2135560.727,9670,11,PG,1,100,3717
4718185.041816,2135570.455,9670,11,PG,1,100,3679
4718185.051543,2135580.182,9670,11,PG,1,100,3729
4718185.061270,2135589.909,9670,11,PG,1,100,3744
4718185.070998,2135599.636,9670,11,PG,1,100,3722
4718185.080725,2135609.364,9670,11,PG,1,100,3737
4718185.090452,2135619.091,9670,11,PG,1,100,3728
4718185.100180,2135628.818,9670,11,PG,1,100,3769
4718185.109907,2135638.545,9670,11,PG,1,100,3705
4718185.119635,2135648.273,9670,11,PG,1,100,3713
4718185.129362,2135658.000,9670,11,PG,1,100,3738
4718185.139695,2135668.333,9684,9,PG,1,100,3725
4718185.150029,2135678.667,9684,9,PG,1,100,3757
4718185.160362,2135689.000,9684,9,PG,1,100,3708
4718185.170696,2135699.333,9684,9,PG,1,100,3716
4718185.181029,2135709.667,9684,9,PG,1,100,3728
4718185.191363,2135720.000,9684,9,PG,1,100,3737
4718185.201696,2135730.333,9684,9,PG,1,100,3741
4718185.212030,2135740.667,9684,9,PG,1,100,3730
4718185.222363,2135751.000,9684,9,PG,1,100,3716
4718185.232090,2135760.727,9701,11,PG,1,100,3715
4718185.241818,2135770.455,9701,11,PG,1,100,3760
4718185.251545,2135780.182,9701,11,PG,1,100,3735
4718185.261272,2135789.909,9701,11,PG,1,100,3734
4718185.271000,2135799.636,9701,11,PG,1,100,3709
4718185.280727,2135809.364,9701,11,PG,1,100,3732
4718185.290455,2135819.091,9701,11,PG,1,100,3733
4718185.300182,2135828.818,9701,11,PG,1,100,3749
4718185.309909,2135838.545,9701,11,PG,1,100,3730
4718185.319637,2135848.273,9701,11,PG,1,100,3709
4718185.329364,2135858.000,9701,11,PG,1,100,3708
4718185.339698,2135868.333,9717,9,PG,1,100,3740
4718185.350031,2135878.667,9717,9,PG,1,100,3699
4718185.360364,2135889.000,9717,9,PG,1,100,3718
4718185.370698,2135899.333,9717,9,PG,1,100,3738
4718185.381031,2135909.667,9717,9,PG,1,100,3722
4718185.391365,2135920.000,9717,9,PG,1,100,3703
4718185.401698,2135930.333,9717,9,PG,1,100,3705
4718185.412032,2135940.667,9717,9,PG,1,100,3730
4718185.422365,2135951.000,9717,9,PG,1,100,3701
4718185.432092,2135960.727,9734,11,PG,1,100,3718
4718185.441820,2135970.455,9734,11,PG,1,100,3682
4718185.451547,2135980.182,9734,11,PG,1,100,3713
4718185.461275,2135989.909,9734,11,PG,1,100,3701
4718185.471002,2135999.636,9734,11,PG,1,100,3694
4718185.480729,2136009.364,9734,11,PG,1,100,3657
4718185.490457,2136019.091,9734,11,PG,1,100,3702
4718185.500184,2136028.818,9734,11,PG,1,100,3677
4718185.509912,2136038.545,9734,11,PG,1,100,3676
4718185.519639,2136048.273,9734,11,PG,1,100,3687
4718185.529366,2136058.000,9734,11,PG,1,100,3638
4718185.540066,2136068.700,9748,10,PG,1,100,3662
4718185.550766,2136079.400,9748,10,PG,1,100,3654
4718185.561467,2136090.100,9748,10,PG,1,100,3637
4718185.572167,2136100.800,9748,10,PG,1,100,3627
4718185.582867,2136111.500,9748,10,PG,1,100,3649
4718185.593567,2136122.200,9748,10,PG,1,100,3670
4718185.604267,2136132.900,9748,10,PG,1,100,3629
4718185.614967,2136143.600,9748,10,PG,1,100,3641
4718185.625667,2136154.300,9748,10,PG,1,100,3636
4718185.636367,2136165.000,9748,10,PG,1,100,3656
4718185.645668,2136174.300,9764,10,PG,1,100,3651
4718185.654968,2136183.600,9764,10,PG,1,100,3610
4718185.664268,2136192.900,9764,10,PG,1,100,3629
4718185.673568,2136202.200,9764,10,PG,1,100,3627
4718185.682868,2136211.500,9764,10,PG,1,100,3632
4718185.692168,2136220.800,9764,10,PG,1,100,3601
4718185.701468,2136230.100,9764,10,PG,1,100,3615
4718185.710768,2136239.400,9764,10,PG,1,100,3612
4718185.720068,2136248.700,9764,10,PG,1,100,3636
4718185.729368,2136258.000,9764,10,PG,1,100,3649
4718185.740069,2136268.700,9781,10,PG,1,100,3611
4718185.750769,2136279.400,9781,10,PG,1,100,3618
4718185.761469,2136290.100,9781,10,PG,1,100,3637
4718185.772169,2136300.800,9781,10,PG,1,100,3637
4718185.782869,2136311.500,9781,10,PG,1,100,3605
4718185.793569,2136322.200,9781,10,PG,1,100,3610
4718185.804269,2136332.900,9781,10,PG,1,100,3601
4718185.814969,2136343.600,9781,10,PG,1,100,3633
4718185.825669,2136354.300,9781,10,PG,1,100,3600
4718185.836370,2136365.000,9781,10,PG,1,100,3620
4718185.846703,2136375.333,9797,9,PG,1,100,3613
4718185.857036,2136385.667,9797,9,PG,1,100,3580
4718185.867370,2136396.000,9797,9,PG,1,100,3587
4718185.877703,2136406.333,9797,9,PG,1,100,3605
4718185.888037,2136416.667,9797,9,PG,1,100,3609
4718185.898370,2136427.000,9797,9,PG,1,100,3606
4718185.908704,2136437.333,9797,9,PG,1,100,3591
4718185.919037,2136447.667,9797,9,PG,1,100,3604
4718185.929371,2136458.000,9797,9,PG,1,100,3580
4718185.939007,2136467.636,9811,11,PG,1,100,3595
4718185.948643,2136477.273,9811,11,PG,1,100,3611
4718185.958280,2136486.909,9811,11,PG,1,100,3598
4718185.967916,2136496.545,9811,11,PG,1,100,3576
4718185.977553,2136506.182,9811,11,PG,1,100,3586
4718185.987189,2136515.818,9811,11,PG,1,100,3595
4718185.996826,2136525.455,9811,11,PG,1,100,3595
4718186.006462,2136535.091,9811,11,PG,1,100,3567
4718186.016099,2136544.727,9811,11,PG,1,100,3590
4718186.025735,2136554.364,9811,11,PG,1,100,3577
4718186.035372,2136564.000,9811,11,PG,1,100,3590
4718186.046072,2136574.700,9831,10,PG,1,100,3571
4718186.056772,2136585.400,9831,10,PG,1,100,3602
4718186.067472,2136596.100,9831,10,PG,1,100,3588
4718186.078172,2136606.800,9831,10,PG,1,100,3586
4718186.088872,2136617.500,9831,10,PG,1,100,3563
4718186.099572,2136628.200,9831,10,PG,1,100,3518
4718186.110273,2136638.900,9831,10,PG,1,100,3596
4718186.120973,2136649.600,9831,10,PG,1,100,3595
4718186.131673,2136660.300,9831,10,PG,1,100,3585
4718186.142373,2136671.000,9831,10,PG,1,100,3537
4718186.152100,2136680.727,9851,11,PG,1,100,3559
4718186.161828,2136690.455,9851,11,PG,1,100,3590
4718186.171555,2136700.182,9851,11,PG,1,100,3568
4718186.181282,2136709.909,9851,11,PG,1,100,3570
4718186.191010,2136719.636,9851,11,PG,1,100,3564
4718186.200737,2136729.364,9851,11,PG,1,100,3536
4718186.210464,2136739.091,9851,11,PG,1,100,3560
4718186.220192,2136748.818,9851,11,PG,1,100,3573
4718186.229919,2136758.545,9851,11,PG,1,100,3564
4718186.239647,2136768.273,9851,11,PG,1,100,3545
4718186.249374,2136778.000,9851,11,PG,1,100,3573
4718186.259707,2136788.333,9870,9,PG,1,100,3591
4718186.270041,2136798.667,9870,9,PG,1,100,3569
4718186.280374,2136809.000,9870,9,PG,1,100,3572
4718186.290708,2136819.333,9870,9,PG,1,100,3589
4718186.301041,2136829.667,9870,9,PG,1,100,3578
4718186.311375,2136840.000,9870,9,PG,1,100,3588
4718186.321708,2136850.333,9870,9,PG,1,100,3574
4718186.332042,2136860.667,9870,9,PG,1,100,3583
4718186.342375,2136871.000,9870,9,PG,1,100,3582
4718186.352102,2136880.727,9886,11,PG,1,100,3579
4718186.361830,2136890.455,9886,11,PG,1,100,3593
4718186.371557,2136900.182,9886,11,PG,1,100,3559
4718186.381285,2136909.909,9886,11,PG,1,100,3583
4718186.391012,2136919.636,9886,11,PG,1,100,3610
4718186.400739,2136929.364,9886,11,PG,1,100,3593
4718186.410467,2136939.091,9886,11,PG,1,100,3605
4718186.420194,2136948.818,9886,11,PG,1,100,3606
4718186.429921,2136958.545,9886,11,PG,1,100,3601
4718186.439649,2136968.273,9886,11,PG,1,100,3604
4718186.449376,2136978.000,9886,11,PG,1,100,3618
4718186.459976,2136988.600,9903,10,PG,1,100,3612
4718186.470576,2136999.200,9903,10,PG,1,100,3594
4718186.481176,2137009.800,9903,10,PG,1,100,3643
4718186.491777,2137020.400,9903,10,PG,1,100,3636
4718186.502377,2137031.000,9903,10,PG,1,100,3616
4718186.512977,2137041.600,9903,10,PG,1,100,3638
4718186.523577,2137052.200,9903,10,PG,1,100,3650
4718186.534177,2137062.800,9903,10,PG,1,100,3661
4718186.544777,2137073.400,9903,10,PG,1,100,3650
4718186.555377,2137084.000,9903,10,PG,1,100,3659
4718186.564777,2137093.400,9919,10,PG,1,100,3625
4718186.574177,2137102.800,9919,10,PG,1,100,3636
4718186.583578,2137112.200,9919,10,PG,1,100,3656
4718186.592978,2137121.600,9919,10,PG,1,100,3671
4718186.602378,2137131.000,9919,10,PG,1,100,3706
4718186.611778,2137140.400,9919,10,PG,1,100,3680
4718186.621178,2137149.800,9919,10,PG,1,100,3676
4718186.630578,2137159.200,9919,10,PG,1,100,3671
4718186.639978,2137168.600,9919,10,PG,1,100,3710
4718186.649378,2137178.000,9919,10,PG,1,100,3675
4718186.660078,2137188.700,9936,10,PG,1,100,3687
4718186.670779,2137199.400,9936,10,PG,1,100,3687
4718186.681479,2137210.100,9936,10,PG,1,100,3675
4718186.692179,2137220.800,9936,10,PG,1,100,3695
4718186.702879,2137231.500,9936,10,PG,1,100,3674
4718186.713579,2137242.200,9936,10,PG,1,100,3678
4718186.724279,2137252.900,9936,10,PG,1,100,3669
4718186.734979,2137263.600,9936,10,PG,1,100,3707
4718186.745679,2137274.300,9936,10,PG,1,100,3684
4718186.756379,2137285.000,9936,10,PG,1,100,3657
4718186.765680,2137294.300,9952,10,PG,1,100,3644
4718186.774980,2137303.600,9952,10,PG,1,100,3670
4718186.784280,2137312.900,9952,10,PG,1,100,3681
4718186.793580,2137322.200,9952,10,PG,1,100,3650
4718186.802880,2137331.500,9952,10,PG,1,100,3666
4718186.812180,2137340.800,9952,10,PG,1,100,3675
4718186.821480,2137350.100,9952,10,PG,1,100,3680
4718186.830780,2137359.400,9952,10,PG,1,100,3673
4718186.840080,2137368.700,9952,10,PG,1,100,3701
4718186.849380,2137378.000,9952,10,PG,1,100,3681
4718186.859981,2137388.600,9967,10,PG,1,100,3689
4718186.870581,2137399.200,9967,10,PG,1,100,3678
4718186.881181,2137409.800,9967,10,PG,1,100,3702
4718186.891781,2137420.400,9967,10,PG,1,100,3681
4718186.902381,2137431.000,9967,10,PG,1,100,3682
4718186.912981,2137441.600,9967,10,PG,1,100,3683
4718186.923581,2137452.200,9967,10,PG,1,100,3712
4718186.934181,2137462.800,9967,10,PG,1,100,3695
4718186.944781,2137473.400,9967,10,PG,1,100,3672
4718186.955382,2137484.000,9967,10,PG,1,100,3674
4718186.965109,2137493.727,9982,11,PG,1,100,3673
4718186.974836,2137503.455,9982,11,PG,1,100,3653
4718186.984564,2137513.182,9982,11,PG,1,100,3662
4718186.994291,2137522.909,9982,11,PG,1,100,3670
4718187.004018,2137532.636,9982,11,PG,1,100,3671
4718187.013746,2137542.364,9982,11,PG,1,100,3675
4718187.023473,2137552.091,9982,11,PG,1,100,3680
4718187.033201,2137561.818,9982,11,PG,1,100,3649
4718187.042928,2137571.545,9982,11,PG,1,100,3669
4718187.052655,2137581.273,9982,11,PG,1,100,3650
4718187.062383,2137591.000,9982,11,PG,1,100,3653
4718187.072827,2137601.444,10002,9,PG,1,100,3660
4718187.083272,2137611.889,10002,9,PG,1,100,3630
4718187.093716,2137622.333,10002,9,PG,1,100,3634
4718187.104161,2137632.778,10002,9,PG,1,100,3663
4718187.114606,2137643.222,10002,9,PG,1,100,3652
4718187.125050,2137653.667,10002,9,PG,1,100,3606
4718187.135495,2137664.111,10002,9,PG,1,100,3664
4718187.145939,2137674.556,10002,9,PG,1,100,3671
4718187.156384,2137685.000,10002,9,PG,1,100,3645
4718187.166020,2137694.636,10018,11,PG,1,100,3616
4718187.175657,2137704.273,10018,11,PG,1,100,3638
4718187.185293,2137713.909,10018,11,PG,1,100,3673
4718187.194930,2137723.545,10018,11,PG,1,100,3635
4718187.204566,2137733.182,10018,11,PG,1,100,3640
4718187.214203,2137742.818,10018,11,PG,1,100,3621
4718187.223839,2137752.455,10018,11,PG,1,100,3658
4718187.233475,2137762.091,10018,11,PG,1,100,3622
4718187.243112,2137771.727,10018,11,PG,1,100,3619
4718187.252748,2137781.364,10018,11,PG,1,100,3630
4718187.262385,2137791.000,10018,11,PG,1,100,3624
4718187.273085,2137801.700,10033,10,PG,1,100,3592
4718187.283785,2137812.400,10033,10,PG,1,100,3610
4718187.294485,2137823.100,10033,10,PG,1,100,3599
4718187.305185,2137833.800,10033,10,PG,1,100,3626
4718187.315885,2137844.500,10033,10,PG,1,100,3589
4718187.326586,2137855.200,10033,10,PG,1,100,3591
4718187.337286,2137865.900,10033,10,PG,1,100,3573
4718187.347986,2137876.600,10033,10,PG,1,100,3572
4718187.358686,2137887.300,10033,10,PG,1,100,3581
4718187.369386,2137898.000,10033,10,PG,1,100,3587
4718187.379719,2137908.333,10049,9,PG,1,100,3579
4718187.390053,2137918.667,10049,9,PG,1,100,3583
4718187.400386,2137929.000,10049,9,PG,1,100,3556
4718187.410720,2137939.333,10049,9,PG,1,100,3576
4718187.421053,2137949.667,10049,9,PG,1,100,3576
4718187.431387,2137960.000,10049,9,PG,1,100,3585
4718187.441720,2137970.333,10049,9,PG,1,100,3565
4718187.452054,2137980.667,10049,9,PG,1,100,3574
4718187.462387,2137991.000,10049,9,PG,1,100,3570
4718187.472114,2138000.727,10066,11,PG,1,100,3567
4718187.481842,2138010.455,10066,11,PG,1,100,3585
4718187.491569,2138020.182,10066,11,PG,1,100,3569
4718187.501297,2138029.909,10066,11,PG,1,100,3559
4718187.511024,2138039.636,10066,11,PG,1,100,3555
4718187.520751,2138049.364,10066,11,PG,1,100,3573
4718187.530479,2138059.091,10066,11,PG,1,100,3562
4718187.540206,2138068.818,10066,11,PG,1,100,3569
4718187.549933,2138078.545,10066,11,PG,1,100,3552
4718187.559661,2138088.273,10066,11,PG,1,100,3570
4718187.569388,2138098.000,10066,11,PG,1,100,3539
4718187.579722,2138108.333,10081,9,PG,1,100,3555
4718187.590055,2138118.667,10081,9,PG,1,100,3532
4718187.600389,2138129.000,10081,9,PG,1,100,3527
4718187.610722,2138139.333,10081,9,PG,1,100,3544
4718187.621055,2138149.667,10081,9,PG,1,100,3545
4718187.631389,2138160.000,10081,9,PG,1,100,3558
4718187.641722,2138170.333,10081,9,PG,1,100,3542
4718187.652056,2138180.667,10081,9,PG,1,100,3537
4718187.662389,2138191.000,10081,9,PG,1,100,3543
4718187.672117,2138200.727,10099,11,PG,1,100,3532
4718187.681844,2138210.455,10099,11,PG,1,100,3566
4718187.691571,2138220.182,10099,11,PG,1,100,3525
4718187.701299,2138229.909,10099,11,PG,1,100,3569
4718187.711026,2138239.636,10099,11,PG,1,100,3547
4718187.720753,2138249.364,10099,11,PG,1,100,3564
4718187.730481,2138259.091,10099,11,PG,1,100,3532
4718187.740208,2138268.818,10099,11,PG,1,100,3548
4718187.749936,2138278.545,10099,11,PG,1,100,3546
4718187.759663,2138288.273,10099,11,PG,1,100,3542
4718187.769390,2138298.000,10099,11,PG,1,100,3565
4718187.779990,2138308.600,10115,10,PG,1,100,3545
4718187.790591,2138319.200,10115,10,PG,1,100,3523
4718187.801191,2138329.800,10115,10,PG,1,100,3533
4718187.811791,2138340.400,10115,10,PG,1,100,3536
4718187.822391,2138351.000,10115,10,PG,1,100,3536
4718187.832991,2138361.600,10115,10,PG,1,100,3538
4718187.843591,2138372.200,10115,10,PG,1,100,3566
4718187.854191,2138382.800,10115,10,PG,1,100,3508
4718187.864791,2138393.400,10115,10,PG,1,100,3544
4718187.875391,2138404.000,10115,10,PG,1,100,3527
4718187.884792,2138413.400,10131,10,PG,1,100,3550
4718187.894192,2138422.800,10131,10,PG,1,100,3528
4718187.903592,2138432.200,10131,10,PG,1,100,3516
4718187.912992,2138441.600,10131,10,PG,1,100,3530
4718187.922392,2138451.000,10131,10,PG,1,100,3517
4718187.931792,2138460.400,10131,10,PG,1,100,3495
4718187.941192,2138469.800,10131,10,PG,1,100,3509
4718187.950592,2138479.200,10131,10,PG,1,100,3543
4718187.959992,2138488.600,10131,10,PG,1,100,3565
4718187.969392,2138498.000,10131,10,PG,1,100,3492
4718187.979993,2138508.600,10147,10,PG,1,100,3512
4718187.990593,2138519.200,10147,10,PG,1,100,3502
4718188.001193,2138529.800,10147,10,PG,1,100,3532
4718188.011793,2138540.400,10147,10,PG,1,100,3531
4718188.022393,2138551.000,10147,10,PG,1,100,3495
4718188.032993,2138561.600,10147,10,PG,1,100,3537
4718188.043593,2138572.200,10147,10,PG,1,100,3535
4718188.054193,2138582.800,10147,10,PG,1,100,3528
4718188.064793,2138593.400,10147,10,PG,1,100,3509
4718188.075394,2138604.000,10147,10,PG,1,100,3513
4718188.085838,2138614.444,10165,9,PG,1,100,3520
4718188.096283,2138624.889,10165,9,PG,1,100,3533
4718188.106727,2138635.333,10165,9,PG,1,100,3521
4718188.117172,2138645.778,10165,9,PG,1,100,3516
4718188.127616,2138656.222,10165,9,PG,1,100,3520
4718188.138061,2138666.667,10165,9,PG,1,100,3545
4718188.148506,2138677.111,10165,9,PG,1,100,3520
4718188.158950,2138687.556,10165,9,PG,1,100,3524
4718188.169395,2138698.000,10165,9,PG,1,100,3506
4718188.179031,2138707.636,10180,11,PG,1,100,3517
4718188.188668,2138717.273,10180,11,PG,1,100,3522
4718188.198304,2138726.909,10180,11,PG,1,100,3509
4718188.207940,2138736.545,10180,11,PG,1,100,3486
4718188.217577,2138746.182,10180,11,PG,1,100,3499
4718188.227213,2138755.818,10180,11,PG,1,100,3534
4718188.236850,2138765.455,10180,11,PG,1,100,3523
4718188.246486,2138775.091,10180,11,PG,1,100,3520
4718188.256123,2138784.727,10180,11,PG,1,100,3514
4718188.265759,2138794.364,10180,11,PG,1,100,3501
4718188.275396,2138804.000,10180,11,PG,1,100,3510
4718188.285840,2138814.444,10197,9,PG,1,100,3550
4718188.296285,2138824.889,10197,9,PG,1,100,3505
4718188.306729,2138835.333,10197,9,PG,1,100,3523
4718188.317174,2138845.778,10197,9,PG,1,100,3515
4718188.327619,2138856.222,10197,9,PG,1,100,3496
4718188.338063,2138866.667,10197,9,PG,1,100,3503
4718188.348508,2138877.111,10197,9,PG,1,100,3539
4718188.358952,2138887.556,10197,9,PG,1,100,3521
4718188.369397,2138898.000,10197,9,PG,1,100,3564
4718188.379033,2138907.636,10213,11,PG,1,100,3545
4718188.388670,2138917.273,10213,11,PG,1,100,3512
4718188.398306,2138926.909,10213,11,PG,1,100,3533
4718188.407943,2138936.545,10213,11,PG,1,100,3542
4718188.417579,2138946.182,10213,11,PG,1,100,3520
4718188.427216,2138955.818,10213,11,PG,1,100,3519
4718188.436852,2138965.455,10213,11,PG,1,100,3568
4718188.446489,2138975.091,10213,11,PG,1,100,3531
4718188.456125,2138984.727,10213,11,PG,1,100,3545
4718188.465761,2138994.364,10213,11,PG,1,100,3506
4718188.475398,2139004.000,10213,11,PG,1,100,3529
4718188.486098,2139014.700,10229,10,PG,1,100,3524
4718188.496798,2139025.400,10229,10,PG,1,100,3540
4718188.507498,2139036.100,10229,10,PG,1,100,3493
4718188.518198,2139046.800,10229,10,PG,1,100,3494
4718188.528898,2139057.500,10229,10,PG,1,100,3519
4718188.539599,2139068.200,10229,10,PG,1,100,3533
4718188.550299,2139078.900,10229,10,PG,1,100,3510
4718188.560999,2139089.600,10229,10,PG,1,100,3489
4718188.571699,2139100.300,10229,10,PG,1,100,3508
4718188.582399,2139111.000,10229,10,PG,1,100,3515
4718188.592126,2139120.727,10244,11,PG,1,100,3523
4718188.601854,2139130.455,10244,11,PG,1,100,3500
4718188.611581,2139140.182,10244,11,PG,1,100,3506
4718188.621309,2139149.909,10244,11,PG,1,100,3506
4718188.631036,2139159.636,10244,11,PG,1,100,3542
4718188.640763,2139169.364,10244,11,PG,1,100,3490
4718188.650491,2139179.091,10244,11,PG,1,100,3513
4718188.660218,2139188.818,10244,11,PG,1,100,3515
4718188.669945,2139198.545,10244,11,PG,1,100,3535
4718188.679673,2139208.273,10244,11,PG,1,100,3497
4718188.689400,2139218.000,10244,11,PG,1,100,3511
4718188.699734,2139228.333,10261,9,PG,1,100,3502
4718188.710067,2139238.667,10261,9,PG,1,100,3525
4718188.720401,2139249.000,10261,9,PG,1,100,3502
4718188.730734,2139259.333,10261,9,PG,1,100,3514
4718188.741067,2139269.667,10261,9,PG,1,100,3540
4718188.751401,2139280.000,10261,9,PG,1,100,3509
4718188.761734,2139290.333,10261,9,PG,1,100,3484
4718188.772068,2139300.667,10261,9,PG,1,100,3533
4718188.782401,2139311.000,10261,9,PG,1,100,3513
4718188.792129,2139320.727,10277,11,PG,1,100,3514
4718188.801856,2139330.455,10277,11,PG,1,100,3526
4718188.811583,2139340.182,10277,11,PG,1,100,3491
4718188.821311,2139349.909,10277,11,PG,1,100,3533
4718188.831038,2139359.636,10277,11,PG,1,100,3491
4718188.840765,2139369.364,10277,11,PG,1,100,3535
4718188.850493,2139379.091,10277,11,PG,1,100,3532
4718188.860220,2139388.818,10277,11,PG,1,100,3515
4718188.869948,2139398.545,10277,11,PG,1,100,3515
4718188.879675,2139408.273,10277,11,PG,1,100,3517
4718188.889402,2139418.000,10277,11,PG,1,100,3502
4718188.900002,2139428.600,10295,10,PG,1,100,3539
4718188.910603,2139439.200,10295,10,PG,1,100,3571
4718188.921203,2139449.800,10295,10,PG,1,100,3514
4718188.931803,2139460.400,10295,10,PG,1,100,3529
4718188.942403,2139471.000,10295,10,PG,1,100,3534
4718188.953003,2139481.600,10295,10,PG,1,100,3499
4718188.963603,2139492.200,10295,10,PG,1,100,3508
4718188.974203,2139502.800,10295,10,PG,1,100,3524
4718188.984803,2139513.400,10295,10,PG,1,100,3525
4718188.995403,2139524.000,10295,10,PG,1,100,3516
4718189.004804,2139533.400,10310,10,PG,1,100,3558
4718189.014204,2139542.800,10310,10,PG,1,100,3505
4718189.023604,2139552.200,10310,10,PG,1,100,3538
4718189.033004,2139561.600,10310,10,PG,1,100,3568
4718189.042404,2139571.000,10310,10,PG,1,100,3528
4718189.051804,2139580.400,10310,10,PG,1,100,3506
4718189.061204,2139589.800,10310,10,PG,1,100,3537
4718189.070604,2139599.200,10310,10,PG,1,100,3553
4718189.080004,2139608.600,10310,10,PG,1,100,3506
4718189.089404,2139618.000,10310,10,PG,1,100,3538
4718189.100005,2139628.600,10327,10,PG,1,100,3527
4718189.110605,2139639.200,10327,10,PG,1,100,3539
4718189.121205,2139649.800,10327,10,PG,1,100,3531
4718189.131805,2139660.400,10327,10,PG,1,100,3496
4718189.142405,2139671.000,10327,10,PG,1,100,3516
4718189.153005,2139681.600,10327,10,PG,1,100,3547
4718189.163605,2139692.200,10327,10,PG,1,100,3487
4718189.174205,2139702.800,10327,10,PG,1,100,3520
4718189.184806,2139713.400,10327,10,PG,1,100,3481
4718189.195406,2139724.000,10327,10,PG,1,100,3511
4718189.205850,2139734.444,10342,9,PG,1,100,3510
4718189.216295,2139744.889,10342,9,PG,1,100,3536
4718189.226739,2139755.333,10342,9,PG,1,100,3497
4718189.237184,2139765.778,10342,9,PG,1,100,3510
4718189.247628,2139776.222,10342,9,PG,1,100,3497
4718189.258073,2139786.667,10342,9,PG,1,100,3533
4718189.268518,2139797.111,10342,9,PG,1,100,3532
4718189.278962,2139807.556,10342,9,PG,1,100,3522
4718189.289407,2139818.000,10342,9,PG,1,100,3504
4718189.299043,2139827.636,10359,11,PG,1,100,3524
4718189.308680,2139837.273,10359,11,PG,1,100,3535
4718189.318316,2139846.909,10359,11,PG,1,100,3516
4718189.327953,2139856.545,10359,11,PG,1,100,3514
4718189.337589,2139866.182,10359,11,PG,1,100,3538
4718189.347225,2139875.818,10359,11,PG,1,100,3510
4718189.356862,2139885.455,10359,11,PG,1,100,3524
4718189.366498,2139895.091,10359,11,PG,1,100,3541
4718189.376135,2139904.727,10359,11,PG,1,100,3544
4718189.385771,2139914.364,10359,11,PG,1,100,3537
4718189.395408,2139924.000,10359,11,PG,1,100,3518
4718189.405135,2139933.727,10374,11,PG,1,100,3522
4718189.414863,2139943.455,10374,11,PG,1,100,3543
4718189.424590,2139953.182,10374,11,PG,1,100,3536
4718189.434317,2139962.909,10374,11,PG,1,100,3550
4718189.444045,2139972.636,10374,11,PG,1,100,3505
4718189.453772,2139982.364,10374,11,PG,1,100,3503
4718189.463499,2139992.091,10374,11,PG,1,100,3526
4718189.473227,2140001.818,10374,11,PG,1,100,3527
4718189.482954,2140011.545,10374,11,PG,1,100,3545
4718189.492682,2140021.273,10374,11,PG,1,100,3517
4718189.502409,2140031.000,10374,11,PG,1,100,3525
4718189.512742,2140041.333,10391,9,PG,1,100,3527
4718189.523076,2140051.667,10391,9,PG,1,100,3503
4718189.533409,2140062.000,10391,9,PG,1,100,3495
4718189.543743,2140072.333,10391,9,PG,1,100,3548
4718189.554076,2140082.667,10391,9,PG,1,100,3517
4718189.564410,2140093.000,10391,9,PG,1,100,3518
4718189.574743,2140103.333,10391,9,PG,1,100,3515
4718189.585076,2140113.667,10391,9,PG,1,100,3522
4718189.595410,2140124.000,10391,9,PG,1,100,3567
4718189.606110,2140134.700,10408,10,PG,1,100,3539
4718189.616810,2140145.400,10408,10,PG,1,100,3524
4718189.627510,2140156.100,10408,10,PG,1,100,3566
4718189.638210,2140166.800,10408,10,PG,1,100,3564
4718189.648911,2140177.500,10408,10,PG,1,100,3547
4718189.659611,2140188.200,10408,10,PG,1,100,3513
4718189.670311,2140198.900,10408,10,PG,1,100,3548
4718189.681011,2140209.600,10408,10,PG,1,100,3543
4718189.691711,2140220.300,10408,10,PG,1,100,3548
4718189.702411,2140231.000,10408,10,PG,1,100,3536
4718189.711711,2140240.300,10426,10,PG,1,100,3553
4718189.721011,2140249.600,10426,10,PG,1,100,3516
4718189.730311,2140258.900,10426,10,PG,1,100,3525
4718189.739611,2140268.200,10426,10,PG,1,100,3515
4718189.748912,2140277.500,10426,10,PG,1,100,3495
4718189.758212,2140286.800,10426,10,PG,1,100,3499
4718189.767512,2140296.100,10426,10,PG,1,100,3522
4718189.776812,2140305.400,10426,10,PG,1,100,3549
